[Received] 9.119892358779907 -> {'Location': 'entrance', 'Entity_Id': 92570, 'Timestamp': '9.039066314697266'}
[Received] 15.748592853546143 -> {'Location': 'room1', 'Entity_Id': 92630, 'Timestamp': '15.660146951675415'}
[Received] 16.76922607421875 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '16.62999987602234'}
[Received] 17.062662601470947 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '16.966999769210815'}
[Received] 17.469096183776855 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '17.376999855041504'}
[Received] 17.905332803726196 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '17.813999891281128'}
[Received] 18.308438301086426 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '18.209999799728394'}
[Received] 18.387107610702515 -> {'Location': 'room2', 'Entity_Id': 92721, 'Timestamp': '18.305253982543945'}
[Received] 18.717021703720093 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '18.62399983406067'}
[Received] 19.121723651885986 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '19.024999856948853'}
[Received] 19.532203912734985 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '19.438999891281128'}
[Received] 19.949887990951538 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '19.857999801635742'}
[Received] 20.465791702270508 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '20.375'}
[Received] 20.747551202774048 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '20.655999898910522'}
[Received] 24.017369031906128 -> {'Location': 'bedroom', 'Entity_Id': 92626, 'Timestamp': '23.936598300933838'}
[Received] 29.186538457870483 -> {'Location': 'bedroom', 'Entity_Id': 92626, 'Timestamp': '29.092960596084595'}
[Received] 34.81833100318909 -> {'Location': 'room2', 'Entity_Id': 92721, 'Timestamp': '34.63305997848511'}
[Received] 36.076608180999756 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '35.973999977111816'}
[Received] 36.44522213935852 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '36.353999853134155'}
[Received] 36.93075728416443 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '36.83799982070923'}
[Received] 37.37278461456299 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '37.26799988746643'}
[Received] 37.88626432418823 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '37.7960000038147'}
[Received] 37.97792649269104 -> {'Location': 'room1', 'Entity_Id': 92630, 'Timestamp': '37.8956344127655'}
[Received] 38.37738370895386 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '38.28699994087219'}
[Received] 38.846423864364624 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '38.75499987602234'}
[Received] 39.36263346672058 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '39.26899981498718'}
[Received] 39.90095663070679 -> {'Location': 'room_tp', 'Entity_Id': 123, 'Timestamp': '39.80799984931946'}
[Received] 41.92055916786194 -> {'Location': 'bathroom', 'Entity_Id': 103068, 'Timestamp': '41.834484815597534'}
[Received] 46.70257210731506 -> {'Location': 'bathroom', 'Entity_Id': 103068, 'Timestamp': '46.60582447052002'}
[Received] 59.428531646728516 -> {'Location': 'room1', 'Entity_Id': 92630, 'Timestamp': '59.347113847732544'}
